,title,sale_price,currency,condition,buying_format,date_sold,image_url,shipping_price,link,item_id
21,Apple iphone X A1901 64GB Gray (GSM) Unlocked Very Good,90.0,$,Apple iPhone X,Accepts Offers,"May 31, 2026",https://i.ebayimg.com/images/g/FiYAAeSwD9RqGDK7/s-l140.webp,0.0,https://www.ebay.com/itm/267682923673?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMJGCMQHZ0TZRF2QB2&hash=item3e53254499%3Ag%3AFiYAAeSwD9RqGDK7&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCcku7t%2BsB82y1SWxbOtyOY6mA2xfJ7YcQHrVtzIP9cIh30Pnn6sBhiyzinuFDAm4eBOtJkUdMBCmFtZpK7TzfCovKRFGLEE846WrTuYc%2F9jVLKKgvKzwfzZBRro1ERJWVoKnGGGDbAPMg9qg6JdT4r59hrr7VeY32UDe8Cb%2FTLynXHmPAol8flCkXno5ZHyLfeIEuOS65MWtTb20sc%2Blk%2B%2FJ0va4%2BUh3%2B%2BVXgbNqSlQ%2BaibMDxK%2Fee0KLuyTiBvSb2J%2B1yJCFXLvmPUvr6UuQ%2BFP2vxdHrvJB5y%2BWZ7g7dzw%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,267682923673
22,Apple iPhone X - 64 GB - Silver (Unlocked)(Passwordlocked),55.0,$,Apple iPhone X,Buy It Now,"May 31, 2026",https://i.ebayimg.com/images/g/GzQAAeSwu~dpyYIn/s-l140.webp,9.5,https://www.ebay.com/itm/318077572573?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EMA494WH0J9K9CPNNM&hash=item4a0ee695dd%3Ag%3AGzQAAeSwu%7EdpyYIn&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDOYm7%2BAB6D53bcevs61IAGykGa8NmnSu8%2FHDe547%2Ff27gnCv9ei0O0iBOhOUjjIsx6fMH3VUS0gJHVMV29HRS1DKRpmnnL%2FuaLB9c5NGDuPtV4bbQDcO%2FiYEVdvZfq6CvJmu4Vxv0QjkYWAAGXjyIGQ3IgNRmzcxjPYN%2FNlR7n0TplflPoqkDAnUmLznfNvcoONEmPTxLFjVIpgPHk5Q73QBztBe0fH4CmBMjRITyG7BtfdbkNaOCuIIvppRZ75DGeAupN72%2BmJYKS9Mqfa9Ko6UZ4eo7iqaH3Qpux56TehQ%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,318077572573
23,Apple iPhone X - 64 GB - Space Gray (Unlocked),110.0,$,Apple iPhone X,Accepts Offers,"May 31, 2026",https://i.ebayimg.com/images/g/bmgAAeSwSCBqG30J/s-l140.webp,6.57,https://www.ebay.com/itm/206310579998?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMNVZNR5YH041M3Z95&hash=item3009119f1e%3Ag%3AbmgAAeSwSCBqG30J&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCPuTz87uBoAMFrQNOFvnxoyFWNxMxR%2FzrpM9EbWKLN1g7lRHKW1j2ZZZfAWwEYzrWYQROKFDw0hHpff7ZXLyoaDFm8LriSf7aMtP1HzdDMN11jjWNaL%2BJYOsMwTvwfMB4yJD5FryfJp9MdXFPlhz3g7lSEC8o5F0VCpV90h9apR7%2Bkv9g04J%2Fu9Pd0of1P4URMGBShgA%2FsRRVhnZjiFIOkhPKhspJgo%2FEv2NzO4SMEhA%2FCXhfsOj3XvRCDjE4Hg4S2A%2FWmqXoXvA0ZdkvS7b1dffguvlgYh4V7tz4K0eP1Ce9HlnmyV3jBLXZTWvTanvQvMzjXzg9VVu8Uu3i6X6WZ%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,206310579998
24,Apple iPhone X - 64GB - Space Gray (Unlocked)  #869,57.34,$,Pre-Owned,Accepts Offers,"May 30, 2026",https://i.ebayimg.com/images/g/UEYAAeSwWQhqGTbz/s-l140.webp,12.87,https://www.ebay.com/itm/406959333002?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMTMQR6Q496BDYMBGK&hash=item5ec0aa9e8a%3Ag%3AUEYAAeSwWQhqGTbz&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xA2OOpDIe3dvQkdIclQS8bc22aisWs4NAgzMOolXzMp8wf2deS3yMeAdZ68%2FDocAnQua0boVUdw6SlTnIPtSgaUzX%2FhzYcgdtWKRrJ6%2BrlDZrryXDdqwkGerLpWDVZyETnOU6y2NF3ReYvsS2nBGZW452us24YEuwGh1inKn0OE%2FKIiYp8Dh%2FDARrI7QD1RE%2Be3SNlm7rtqjX9EDHNcIrpLW3S8sNnDMySJrEmL14ZkQYufDavVybWsSU2P3etL7IsT2u0Eh66vKaQdpjdhjy4FrbBu70tytY6uSN7iMIkSt%2FSzmdkfhH40beAW41cXyR54qn98aGvMUBQiUgmndwCM%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,406959333002
25,Apple iPhone X 64GB A1865 Space Gray (Unlocked) Smartphone - Good,89.95,$,Apple iPhone X,Buy It Now,"May 30, 2026",https://i.ebayimg.com/images/g/DxMAAeSwhYVqF9AM/s-l140.webp,0.0,https://www.ebay.com/itm/147336281627?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EM05YS560QY4WPH9RP&hash=item224ded3e1b%3Ag%3ADxMAAeSwhYVqF9AM&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAii935bzebTVw8fl5dD1XRvCh%2FpVC%2BdwlnkQRsxgr9RtV0ua4yDyaIovJDpRc8yMUlit710r5tkwEwCaujjbMhQUCDbrc%2FjCACkOCNELt9rERXOUrdIZN9p%2FwxCt6aak%2FyMq2Q0ixMz20vPCcgAzGFJ3jSd2QxVcxlCsSpXnRpuNsf799%2FlPpsCu934t4eFOfQNU8othD2Kd3ufRgp7YAVYaDI6bmHdWMxp5MAsyCHqj1F9u6kYDkN5oeuBRewqclm4xZebEiEjAMPCNoIf676GnbTUq2ISg9OcKtSp54gxGICqfnzBDJlMaOtvr0X%2Bihe4F3AwSmH2ZcYwIJm55nk%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,147336281627
26,"iPhone x 64GB Unlocked, White Super Nice Condition",75.0,$,Apple iPhone X,Buy It Now,"May 30, 2026",https://i.ebayimg.com/images/g/l6IAAeSwqOdqCzqN/s-l140.webp,12.95,https://www.ebay.com/itm/287339126455?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EMEQ96N88JTARWHFA1&hash=item42e6bf1eb7%3Ag%3Al6IAAeSwqOdqCzqN&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCN%2FN0M8coJhqKGIyQFy4yoAqXbCxkY7UoZaNTa8HYdgWEYBKqQw%2FgicPLMbpfq3tvmBq5kIPZfvCYAdyXk%2B0FEZTD%2FMRZvkPKYr9NefPp7bUT1UAXaYzI39RT8nHeOswNq5VN40aHEpXedVlaf1FvPClUyv0BMSxqjpFUDwewIfWXIcCBVqjoRrqC0Yg4N1WZw%2BSinwcFd9JsBYdar9UDgtfL%2FnEd1hN%2Fh2CysLOK6THIZcZpOm6vikzE6%2BslDaU31rSv21%2BThZGWjFGsHOPfnCBaDdGCb3%2FVbZ0Tt93%2FUvw%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,287339126455
27,Apple iPhone X A1865 64GB Space Gray *Network Unlocked* Fair Condition,79.99,$,Apple iPhone X,Accepts Offers,"May 30, 2026",https://i.ebayimg.com/images/g/t04AAeSw0Mhok6S9/s-l140.webp,0.0,https://www.ebay.com/itm/267356784065?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMD8SY1Y15GR4PAQ6N&hash=item3e3fb4c5c1%3Ag%3At04AAeSw0Mhok6S9&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD0QVugGyDGUjaPkfXKMrO9AX5FEKhOPaIDD013Ys3k5Uudss39D5cT0%2FLX%2BghlEV0k7M3WeLXlhF6zgAASKxSV7i1EziXjxDjpHa4kl%2BN96ZxM1OXFUCCsFFTy0yYxxAEJf2%2F3cWjkVKznYpmx92moMm5rCDsqtQcvvRClAkcc6BI1T3%2FAopysj9m184RUw9PMedkfSPhKwISRarx72bt1a9gMoUBDR4XKJ8uC91pfQiaRwUGtbEP3diTN%2BZCtvxDVcOQhFHHDUcuqd0rSiN96cHxArsqy6IGGWbJP2MFiaA%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,267356784065
28,"Apple iPhone X 64GB Space Gray, AT&T/T-Mobile + GSM Unlocked 4G LTE IOS",109.0,$,48 HOUR SALE  - FREE SHIPPING-LIMITED QUANTITY,Buy It Now,"May 29, 2026",https://i.ebayimg.com/images/g/WwoAAOSw4SJd5pmL/s-l140.webp,0.0,https://www.ebay.com/itm/193239883238?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EM8E3AVG3RYYE2NRTD&hash=item2cfdfe9de6%3Ag%3AWwoAAOSw4SJd5pmL&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB%2BWzKIT87aqzid7Axmjysb6bKXvg9iaf3sCqiRvSZvQTJp453YGtY63%2FtIPXyGM2IYlv7MXvKK47ybPHyo7c0ShLw4PHSsW7oGYA3gg120ztya77kzEbItuqozqMKXq%2FwLzwiZW3iWI1c3yUDRtKnhAktENrkCJmro%2Bl2ULtVsCY%2FRM6w6veemJNvvGVRB9VAi8RrGEJ0J%2BNV1rNiyxffDP3JSvXtVfIpUtS3hc%2Fjs5FrjYW1d46Q17Yi6%2F0CJixvpvmacIBIcRbl1j0A%2BLMhHwkZwf%2FzJgT9zT8W3LNXptQ%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,193239883238
29,Apple iPhone X - 64 GB - Space Gray (Unlocked),69.99,$,Apple iPhone X,Buy It Now,"May 29, 2026",https://i.ebayimg.com/images/g/pekAAeSweFlqGHBf/s-l140.webp,8.99,https://www.ebay.com/itm/318375517904?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMJ414ABRTJZ4QR3XT&hash=item4a20a8ded0%3Ag%3ApekAAeSweFlqGHBf&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBGBWBMA4ujgG54JCaO6x7CdK00QHFIKK8At1XTL5uGx5qfWFJhZID5iK4pIcHRItYwp6eN%2BSYL8LTZ2NyU8qnG%2FROh%2BW2JvPdeXJSXRq%2FZtC%2FEPnPYV983HDj370Xz4GecnUvhPLQ%2B5FHusCisNoLQh00AULc%2FDkX1wIWuWvszdDuY%2FKsyN%2Br2Kal08%2B4Q4nXIgZ8NH0EjztpQ8Cz4EDGONDKzv7ZLQFyCCZk0tGHmKgGLhGE5r3GgNLYiFOr%2Bk%2FQGe8GdG6WOVhqWk6nARDwUMWeUC%2BtBeK2YBDQ0dl6BcXMQ1i9aOZdZFgKXlKXOSuzfRDe07v7VmThJKP4i4sql%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,318375517904
30,Apple iPhone X 64GB A1901 Space Gray (Unlocked) - Fair,79.95,$,Apple iPhone X,Buy It Now,"May 28, 2026",https://i.ebayimg.com/images/g/Q9kAAeSwVqBqF9GL/s-l140.webp,0.0,https://www.ebay.com/itm/147336284523?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMBN8GFMG1810RNNRM&hash=item224ded496b%3Ag%3AQ9kAAeSwVqBqF9GL&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAQNvUIkG6WrXYJGzYZWptMGAQ8LpJAz%2Ba0VqUZn8iEJWG%2Fq4TDe0jLoyXOfwoMSdkxZi4hYuqtXsKdK0pk3cD8hVrYsELdJFBZ8%2B5DFe5qt467gGB2BbBA%2FHJmifdk%2BnMgvGBcDtFX%2BF4Asv%2FQX4yES7w0rJvewqLCM8WRmwsBYrJTjxQfou9Dd33lTHR3m6yOk56UY9klHC7yu5WMhiH%2FORwG0KZaMuhcHiI3%2FBff6riD5jdRwOz0q9ZLujPEid8JGOtZHFwFySw%2FzBFJg7iUzzc1%2FhmKRNr9q1SbtjgqDw%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,147336284523
31,Apple iPhone X 64GB (Unlocked) A1901 Silver - Fair Condition,89.95,$,Apple iPhone X,Buy It Now,"May 28, 2026",https://i.ebayimg.com/images/g/96AAAeSwSdhqFoca/s-l140.webp,0.0,https://www.ebay.com/itm/147334206509?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EMEZKWZM4MT7VGPN50&hash=item224dcd942d%3Ag%3A96AAAeSwSdhqFoca&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA1THPM76xvGtS0sy%2B5usosqufhtZKEiutBThiyrPsxuvtKd4Rzad40ggPpFGfIbxHe5sCGVQBIFuOyQLpxLgdPCiq1AljcS1cp4HU2%2FSdG%2FNScVIT0%2BBU1Ad4rSyCE1CnvCGelaJz1iedyKrbt7xM%2FkeXz5KfleCL2IgCN--6GQ%2F4gDk8vDvxq%2Bl45i5C%2F8nHmK7RvuWR18Rw50v9Jnpe6J9Ka%2FKQcMS0DwpeyHDGW2dNykvmZABV8uUZ%2FRBSE2q0zPxeQDab68dI6n40DYae22xOAovpZCSNHU1Id1Ple4w%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,147334206509
32,Apple iPhone X 64GB 256GB Unlocked AT&T T-Mobile Verizon - No Face ID,99.99,$,Pre-Owned,Buy It Now,"May 28, 2026",https://i.ebayimg.com/images/g/gawAAOSwdAVmXXaG/s-l140.webp,0.0,https://www.ebay.com/itm/147162875786?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EMR2V8THKJ0R7JQF3D&hash=item224397478a%3Ag%3AgawAAOSwdAVmXXaG&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBC5N%2Bt3YKz6IxOpDRO3T9bjag19x%2B37mng7hQt5Hkvw1NyQ3hkVWL2vtLgZ2dByl8PzgR35uIml3yRBl7WjI6UU2pDMLzbnXkxEsL36czN3iw1kzUytAbq3B7PKT8aRnfGgqK4vOVocz%2FMPnhe3I2ZI58Npr15WyKrjkgZ8qrijcFCVpPYBusOMRSRSyaHuB9laGZ7kaBYWphONcnuy0eM3QoFlunzJipTjHxPK4on5hF2J9hlcsnPy7rUX02Hy0tSb%2BVyPigPop3KEHPtN6%2BDt0WYcXSq2aEsVmhmKRXkNTxfaUvoi0iQtPeSs43RmlQR92UkMbHw0nWtDryxvWZ4%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,147162875786
33,Used Unlocked Apple iPhone X Space Gray 64GB *needs new battery* 51% battery,59.99,$,Apple iPhone X,Accepts Offers,"May 28, 2026",https://i.ebayimg.com/images/g/-VcAAeSw8ohqFyHl/s-l140.webp,10.95,https://www.ebay.com/itm/157946633736?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMJXAFV33GAME2ETAA&hash=item24c65a5e08%3Ag%3A-VcAAeSw8ohqFyHl&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDu0SVTZf60ChwBDCrLGNkc3cP1pi7s%2FAfjb24vRkRVqRZ4C7Dd4aBlqp0pVG41LMxgWndX%2FsWRMLbgukCPMxsuFydlssfFf3QFeM2%2BCS2TwL5ZWt3%2Fy2bp3OBq61KJ6l0l%2FQVf9Xkvk%2F9GraenMmioIydj%2BAPGDayMHjmoJyZmfKFW2DMb3ayGUTfI7TNmKsYQlYzkOE1UdWRB%2BbDve7hoae3fXx%2FiyQ%2FF9Ciw1llte%2FX%2BVE%2B6gjQrWkN5Xoc7M8dV7UBoZBy%2BvReNc9AF7ZcP%2B7zPVqcOwz5%2BGiswaT1heA%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,157946633736
34,Apple iPhone X 64GB Black iOS Smartphone 12MP Camera (MQCK2LL/A),100.0,$,Apple iPhone X,Buy It Now,"May 28, 2026",https://i.ebayimg.com/images/g/MMAAAeSwPN5qCjte/s-l140.webp,7.22,https://www.ebay.com/itm/178143395123?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EMXW1MXGRFA5GW2NSV&hash=item297a2c7d33%3Ag%3AMMAAAeSwPN5qCjte&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCq7mYCpwp8K5jDvS%2F2DyuMFw9xJ5ItRrtYMGQ0BSEn%2B8%2BhdSyRm9ufCkrxD4jVU3o247GCTOGvJljFu9%2FmaNmE25Md5KM1w3WjNE9NrNo5o7aunZklMO9EIrVBZRC6jO%2BOzjb2FaDanLTKg6GtRuQ8HyOapWGIU1RWMO3gUMBnRDevSO0Wi7anM4woVazqcwYVmMIEka8JA7CNv4hEXnAbWXsrMI7MQ7u04aW2y9UsjdHPmGTlgJze2cRJwDz9b2HwAEXT1JatFjB4MWxeUDteDBd1zJ4T2o7mAddbjACUTw%3D%3D%7Ctkp%3ABk9SR86XmMrVZw&LH_ItemCondition=3000,178143395123
35,Apple iPhone X - 64 GB - Silver (Unlocked) Smartphone NQAK2LL/A - Good Condition,108.0,$,Apple iPhone X,Accepts Offers,"May 28, 2026",https://i.ebayimg.com/images/g/AvgAAeSwLydp0y91/s-l140.webp,0.0,https://www.ebay.com/itm/366329856486?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61ENCVQP0E7F34HJSEG3&hash=item554af601e6%3Ag%3AAvgAAeSwLydp0y91&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xATg%2FHA5XPWPIvyK3c2Fq%2FdBz5N7Rk6sud%2FN84u14uy%2FQ%2BHdrWodQ4HwMzVUzArA9qeIY%2FfZ7%2F1v9acNZva6nHDboeGB4I6PsiOitwsvQKnhfSQIuJbr7lme7g6Cw4YydJ%2BsDn4XVIhXGyYbT5ymkWG3VCyf2F%2FwEUDXKdsxIDz7fd%2BoO3Ryt%2BqNamNLmlAzP3oSsHu5s5g9EXYlP1na8XhtLhL7IjzRecalFQwNJ1tWNI3wsLu44S2dSa5FzBrSSh9NXrW59qOygHB0eeHHPtCDdK6miiGeeWrWuMlIe9GKw%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,366329856486
36,UNLOCKED Apple iPhone X 64GB Black Smartphone Slate Style 12MP Camera,75.0,$,Apple iPhone X,Auction,"May 27, 2026",https://i.ebayimg.com/images/g/URQAAeSw01lqDmKC/s-l140.webp,11.35,https://www.ebay.com/itm/358579504895?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ENYG802MZP6Y1W2AP5&hash=item537d0106ff%3Ag%3AURQAAeSw01lqDmKC&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDryjUrCk5Cuktpa22xVCGzdhMhlrODccdQIloIIdWn1gUDDeQBiOxfqCj5%2FS%2B3%2FVuIpyKFGgFk7cRcEle11T0ijZT7fOvUn9hwl47oAOJu6wJ34%2F142XX%2FY3Ak8PZfEiV9rtsrvAM3GkGjQgrCvOgT9yTTcGxqJH0LIgAuKmG1SzaYABeo%2Fj3qsY9sLnF7S8EqmJ3c4XD%2BxK8Fj9g4UhWHnBEb1Y86sh2iy%2BefskymqYtEEi%2FYmTxSh4GnsX%2BqbNQLCVLoNQz5LlxIUBiqiXJV%2FkT6aW0nvU%2BdosRBNTbWaexBJAIAvchoLpszRP42T14qWtbkzjCteTrvX7K0ZfcV%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,358579504895
37,"Apple iPhone x 64GB, Silver, Unlocked",78.0,$,Apple iPhone X,Accepts Offers,"May 27, 2026",https://i.ebayimg.com/images/g/auEAAeSwVqBqCLaS/s-l140.webp,8.13,https://www.ebay.com/itm/157916231491?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EN2AHEMN4BF2RATBFN&hash=item24c48a7743%3Ag%3AauEAAeSwVqBqCLaS&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCn921xP%2BOEA3Z1Y62WB%2FJLaQEVgpB6vTZJZ%2B0HnWd%2Fo9CkCSPXagTo2CT25NG%2FnbnA8MI6kZ0z2qPjnY9Zh1VgjiJQasZyMMSK03zQp6mWOy5jDvFVgooluaWqrObp7ejW%2FuBk3VmSVzLHa%2BBcvXfphKzZt68eVcxS3hzt6QbsdkZmF59KknFr3Qa7bSRqbzSVwoVofLyePgfAyBAFAtQbC9q5VvXKEJLgJU%2B6E3hcejFPfhUl4dZMLnfj53QinW6YjpSlfoFUGQsVHAdMaTuTmbXaff%2BJQlyT3zsfbMId4YImcW5LpZpwKeHv7cSp4uDfJJIs5Vh5kQ1v585hM%2BbT%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,157916231491
38,iPhone X Space Gray 64GB Smartphone Unlocked Used.,59.99,$,Apple iPhone X,Accepts Offers,"May 27, 2026",https://i.ebayimg.com/images/g/Ur4AAeSwwRFqA~uF/s-l140.webp,6.0,https://www.ebay.com/itm/137351107571?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ENQMYH0NF7HRPP5W0F&hash=item1ffac393f3%3Ag%3AUr4AAeSwwRFqA%7EuF&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAtRwxDuV%2Bu5rwekufkf5aivuY1qYLTZHAiv0eCb3ukR1hIjAQPDwLGoYZK467DrK%2BZ75ob6kpjzBpn7op92w2Mp4crkGkq4sbjsV8svS8Hl%2FCdY0RDf7cGGDS3Cv7dKunI9iQItfsdqf7eQpIKTwpHhGlduYDFx69tTEN9NIbYUZx5PqpvDSq0ETJRtVzQz1V2elZFnS6M90wrfvRgRoYO9ak5RBcLzykc7DFqHA3W4TFJx%2B4U0MKRvVZANLw9%2BlY3AI8DUGyl0Z9ORlykZz2jCNc1cbStR7n6Po81ah7cqiE%2FPxyMWAJXm7RltOPXXBFsRvPe6XTJr4Vnjjlz7INL%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,137351107571
39,"Apple iPhone X 64GB Unlocked Smartphone, Black. 80% Battery",77.37,$,Apple iPhone X,Auction,"May 27, 2026",https://i.ebayimg.com/images/g/n2QAAeSw2wNqEtIt/s-l140.webp,35.5,https://www.ebay.com/itm/267679213900?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19023709060&itmmeta=01KTPA61EN0S0DSHHEHDF2M6M1&hash=item3e52eca94c%3Ag%3An2QAAeSw2wNqEtIt&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDX1LHQ7IMt8hZhrjM2RMZWjYiX4XCOqHVsNgZaZr7e4L5Eq%2BA3jFk63L0nmA3uLpgMUch7yldyf9SGPYBcf0gqzMqa51Rn%2FzvkURsNQOVAebg%2BO3X9l0N8Sh8wXJ0yIQ6PoEksaGFZWEdUdyxo4UByGSdI2JlubAsMpvIGxRkLg%2FAlk0aYuQcnPeY5pbAgKA2aJfNQ8f41Z3%2BdjBTIs%2F806Rd8Jw8m%2BQU%2FLO2Qe5FrdYD43PL1CtReSPtwZij2pl1m5t9Y7fCeE8DYPpfxgmgxDtC%2FLwQQdEMFAm1JXV8lfUedC6IZoER2ODO%2FX1ZDTJT8kvUVs7nR4xgf4XAwe2Az%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,267679213900
40,iPhone X Space Gray 64GB Smartphone Unlocked Used.,59.99,$,Apple iPhone X,Accepts Offers,"May 27, 2026",https://i.ebayimg.com/images/g/Ur4AAeSwwRFqA~uF/s-l140.webp,6.0,https://www.ebay.com/itm/137316058978?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EN35FHP78XK71NQEDB&hash=item1ff8acc762%3Ag%3AUr4AAeSwwRFqA%7EuF&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xB2RJaBKvPHiAMwanFhAu7q5l1CCyP5jfTCuGreGZuajRdaG6r1BJG5fbVj15cnq6wUzPmSLQg434h1s%2BZah9kdFGx9QvY6jIvmAdMiAAR%2FUb%2BfHjt3ATx7GtHpot53JKiW8pBae9EwJEWrRH4oVZ83pT7Q5x1j0OslAhKWeR3yenubBRCw%2FFh6OTwIOoEYG4bRCNuv12fACiwrZCkzaNTG90NQ4xwYixFSw2udBbWnpP43aPgKu%2BIbNglBmOsha24Z5y3vdqX1Ck5B6nu7LmthD9uGfcYNNGLS4rr8BySDe417pbGprDj8T8G0dBYAZ3ArZiaxvAHyq8vMROxXSXih%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,137316058978
41,Apple iPhone X A1865 Unlocked 64GB Silver B-,111.99,$,"Free Shipping, Free 30 Day Returns",Buy It Now,"May 26, 2026",https://i.ebayimg.com/images/g/SSsAAeSwe4ZpnbY7/s-l140.webp,0.0,https://www.ebay.com/itm/177891138138?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61ENS1X4SK2NEPD78E2P&hash=item296b235a5a%3Ag%3ASSsAAeSwe4ZpnbY7&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDS1WnDh%2F9PcMjF3Tnp6Xe%2BXm97287dUAR9OfIj5MmS5rW8My3bqiyRaHpXgxslQevkkOLPukQ70mJ688VxETNnEkldAwYq6KypjcPJ00%2F8PiNU%2B7JcRu5MmujWrxWhfhWjUWqgwxt%2BWxHmL8B0DZc3J6CnFh7bTqZyHTKLkuk8dCStGRaWSB0VHdRuOH3OG70TozMMux%2BwUnTWK3Z06UXIlf8ecnF0GSyOwAFdrdpbE6FDNG%2BUGU96IJJ7srTPgo%2F6P7%2BjpBxO5Zn%2Fldg%2Fp3c%2BuOC7lqMiJ%2FLTnnc3Pv5hsuKx6PNMTaFVI5Euvtkj40m635PW58b9AdulW1FfjlgE%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,177891138138
