,id,adult,original_title,release_date,vote_count,popularity,overview
6384,8288,False,A Midsummer Night's Sex Comedy,1982-07-16,473,0.928,"A nutty inventor, his frustrated wife, a philosopher cousin, his much younger fiancée, a randy doctor, and a free-thinking nurse spend a summer weekend in and around a stunning - and possibly magical - country house."
6385,999644,False,You Are So Not Invited to My Bat Mitzvah,2023-08-18,510,3.0113,Stacy and Lydia are BFFs who've always dreamed about having epic bat mitzvahs. But things start to go comically awry when a popular boy and middle school drama threatens their friendship and their rite of passage.
6386,157827,False,Louder Than Bombs,2015-10-01,377,0.9336,"Three years after his wife, acclaimed photographer Isabelle Reed, dies in a car crash, Gene keeps everyday life going with his shy teenage son, Conrad. A planned exhibition of Isabelle’s photographs prompts Gene's older son, Jonah, to return to the house he grew up in - and for the first time in a very long time, the father and the two brothers are living under the same roof."
6387,82654,False,Warm Bodies,2013-01-31,6383,4.2579,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world."
6388,11008,False,Major Payne,1995-03-24,898,4.5822,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope."
6389,1281,False,Bean,1997-07-03,2592,5.5368,"Childlike Englishman, Mr. Bean, is an incompetent watchman at the Royal National Gallery. After the museum's board of directors' attempt to have him fired is blocked by the chairman, who has taken a liking to Bean, they send him to Los Angeles to act as their ambassador for the unveiling of a historic painting to humiliate him. Fooled, Mr. Bean must now successfully unveil the painting or risk his and a hapless Los Angeles curator's termination."
6390,26285,False,Fantozzi subisce ancora,1983-12-22,485,0.8409,"After a hard day at work and a condominium-board meeting, accountant Ugo Fantozzi goes on a trip with his family. Unfortunately, he will face a nasty surprise upon his return."
6391,16353,False,องค์บาก 2,2008-12-04,720,3.3145,"Tien, the son of Lord Sihadecho — a murdered nobleman — is taken under the wing of Chernang, a renowned warrior and leader of the Pha Beek Krut."
6392,14052,False,Revenge of the Nerds,1984-07-20,806,2.1177,"At Adams College, the jocks rule from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own frat to protect their outcast brothers, the nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals."
6393,397,False,French Kiss,1995-05-05,799,2.2751,"After her fiancee admits to infidelity while on a business trip in France, a woman attempts to get her lover back and marry him by traveling to Paris despite her crippling fear of flying.  On the way she unwittingly smuggles something of value that has a charming crook chasing her across France as she chases after her future husband."
6394,157849,False,A Most Wanted Man,2014-07-25,1488,1.6263,A Chechen Muslim illegally immigrates to Hamburg and becomes a person of interest for a covert government team tracking the movements of potential terrorists.
6395,84306,False,Liberal Arts,2012-09-14,575,2.3783,"Newly single, 35, and uninspired by his job, Jesse Fisher worries that his best days are behind him. But no matter how much he buries his head in a book, life keeps pulling Jesse back. When his favorite college professor invites him to campus to speak at his retirement dinner, Jesse jumps at the chance."
6396,10529,False,Outlander,2008-04-24,1412,3.1082,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster."
6397,9422,False,A Civil Action,1998-12-25,496,1.9453,"Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds."
6398,460793,False,Olaf's Frozen Adventure,2017-10-27,1499,2.536,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff."
6399,441183,False,Light of My Life,2019-08-09,579,2.2643,"Parent and child journey through the outskirts of society a decade after a pandemic has wiped out half the world's population. As a father struggles to protect his child, their bond—and the character of humanity—is tested."
6400,391710,False,A Futile and Stupid Gesture,2018-01-24,364,1.1579,"In a life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s."
6401,159121,False,Paulette,2012-10-04,413,0.9854,"Paulette lives alone in a housing project in the Paris suburbs. With her meager pension, she can no longer make ends meet."
6402,117251,False,White House Down,2013-06-27,5103,4.6086,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country."
6403,10348,False,霹靂火,1995-08-05,328,3.0646,"In order to release his kidnapped sister, sports car mechanic, Chan Foh To, has to defeat a super-criminal street racer."
6404,9772,False,Air Force One,1997-07-25,3317,4.2667,"When Russian neo-nationalists hijack Air Force One, the world's most secure and extraordinary aircraft, the President is faced with a nearly impossible decision to give in to terrorist demands or sacrifice not only the country's dignity, but the lives of his wife and daughter."
6405,1052280,False,It's What's Inside,2024-01-19,799,3.5748,A pre-wedding reunion descends into a psychological nightmare for a group of college friends when a surprise guest arrives with a mysterious suitcase.
6406,673174,False,Ofrenda a la tormenta,2020-07-24,343,1.5284,Inspector Amaia Salazar confronts the origins of her nightmares as she unfolds the darkest secrets of the Baztan valley. Part 3 in the Baztan Trilogy.
6407,540901,False,Hustlers,2019-09-12,3095,4.3553,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.
6408,41592,False,StreetDance 3D,2010-05-19,431,1.2508,"In order to win the Street Dance Championships, a dance crew is forced to work with ballet dancers from the Royal Dance School in exchange for rehearsal space."
6409,11359,False,The Indian in the Cupboard,1995-07-14,677,1.8134,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.
6410,9666,False,呪怨2,2003-08-15,384,2.4637,"When the cast and crew of a paranormal TV reality program decide to shoot in the house of the original Saeki hauntings, a series of strange events unfold at the location."
6411,8279,False,Paris,2008-02-20,357,0.8661,"Pierre, a professional dancer, suffers from a serious heart disease. While he is waiting for a transplant which may (or may not) save his life, he has nothing better to do than look at the people around him, from the balcony of his Paris apartment."
6412,566454,False,Le Mystère Henri Pick,2019-03-06,480,0.7746,"In a bizarre Breton library that collects rejected, never published manuscripts, a young editor discovers a novel that she considers a masterpiece. It was written by a certain Henri Pick, a cook who died two years earlier and who, according to his widow, had never read a book in his life or written anything but a shopping list... Did he have a secret life? When the book becomes a huge best-seller, Jean- Michel Rouche, a skeptical and stubborn literary critic, teams up with Joséphine, Pick’s daughter, to unravel the mystery."
6413,324852,False,Despicable Me 3,2017-06-15,7637,7.0312,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.
6414,84355,False,Your Sister's Sister,2011-09-11,362,0.8806,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days."
6415,28032,False,Thumbelina,1994-03-30,538,4.1623,"Born of a flower and growing to only a couple of inches tall, poor Thumbelina is worried she'll never meet someone her own size, until she happens to catch the eye of Prince Cornelius of the Fairies. Just as soon as she finds love, however, it's torn away when she's kidnapped by Ms. Toad. Now Thumbelina has to escape Ms. Toad's grasp and search for Prince Cornelius. Luckily, there's a whole city of animals willing to help."
6416,12600,False,劇場版ポケットモンスター セレビィ 時を超えた遭遇,2001-07-07,467,3.11,"In order to escape a greedy Pokémon hunter, Celebi must use the last of its energy to travel through time to the present day. Celebi brings along Sammy, a boy who had been trying to protect it. Along with Ash, Pikachu, and the rest of the gang, Sammy and Celebi must encounter an enemy far more advanced than the hunter, with the fate of the forest hanging in the balance."
6417,12085,False,Mad Money,2008-01-17,715,2.1022,Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.
6418,11333,False,Poliziotto superpiù,1980-09-18,362,1.9764,"While delivering a parking ticket to a small village in the Florida everglades, Officer Dave Speed finds himself in the middle of a radiation experiment conducted by the American government and NASA, where a detonated nuclear missile gives him a multitude of superpowers."
6419,11047,False,Astérix le Gaulois,1967-12-20,800,1.3115,"In the year 50 BC, Gaul is occupied by the Romans - nearly. But the small village of Asterix and his friends still resists the Roman legions with the aid of their druid's magic potion, which gives superhuman strength. Learning of this potion, a Roman centurion kidnaps the druid to get the secret formula out of him."
6420,300155,False,A Royal Night Out,2015-05-14,321,1.3067,"The re-imagining of VE Day in 1945, when Princess Elizabeth and her sister, Margaret were allowed out from Buckingham Palace for the night to join in the celebrations, and encounter romance and danger."
6421,11128,False,Ladder 49,2004-10-01,870,2.7177,"Under the watchful eye of his mentor, Captain Mike Kennedy, probationary firefighter Jack Morrison matures into a seasoned veteran at a Baltimore fire station. However, Jack has reached a crossroads  as the sacrifices he's made have put him in harm's way innumerable times and significantly impacted his relationship with his wife and kids."
6422,9792,False,The Hills Have Eyes,2006-03-10,3347,11.0395,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey."
6423,8512,False,Devil in a Blue Dress,1995-09-29,461,2.2667,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head."
6424,2617,False,The Great Outdoors,1988-06-17,601,2.2017,"It's vacation time for outdoorsy Chicago man Chet Ripley, along with his wife, Connie, and their two kids, Buck and Ben. But a serene weekend of fishing at a Wisconsin lakeside cabin gets crashed by Connie's obnoxious brother-in-law, Roman Craig, his wife, Kate, and the couple's two daughters. As the excursion wears on, the Ripleys find themselves at odds with the stuffy Craig family."
6425,355547,False,The Star,2017-11-15,611,3.9157,A small but brave donkey and his animal friends become the unsung heroes of the greatest story ever told: the first Christmas.
6426,347626,False,He's All That,2021-08-27,1476,3.3013,"To get revenge on her ex-boyfriend, an influencer attempts to transform an unpopular classmate into prom king."
6427,9679,False,Gone in Sixty Seconds,2000-06-09,4880,6.3891,"Ex-car thief Randall Raines is forced out of retirement to save his brother Kip after a boost gone wrong. With the help of allies old and new, they race to meet the demands of notorious crime boss Raymond Calitri as the police are in hot pursuit."
6428,5653,False,Luther,2003-10-29,337,1.793,"During the early 16th century, idealistic German monk Martin Luther, disgusted by the materialism in the church, begins the dialogue that will lead to the Protestant Reformation."
6429,967847,False,Ghostbusters: Frozen Empire,2024-03-20,2167,7.7691,"When the discovery of an ancient artifact unleashes an evil force, Ghostbusters new and old must join forces to protect their home and save the world from a second Ice Age."
6430,252838,False,The Wedding Ringer,2015-01-16,1693,3.3098,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy."
6431,193893,False,Let's Be Cops,2014-08-13,2972,4.8959,"Best pals Ryan and Justin are stalled in their respective careers -- a fact that is painfully driven home when they go to a college reunion. Dressed as police in the mistaken belief that they were to attend a costume party, Ryan and Justin find that the uniforms earn them much respect and attention. Although Justin is uncomfortable with the idea, Ryan decides to continue with the charade, putting them both in increasingly dangerous situations. When these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line."
6432,63492,False,What's Your Number?,2011-09-30,2439,2.7626,"Ally Darling is realizing she's a little lost in life. Her latest romance has just fizzled out, and she's just been fired from her marketing job. Then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. Determined to turn her life around and prove the article wrong, Ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends."
6433,24920,False,Paura nella città dei morti viventi,1980-08-11,441,1.2253,"A psychic seemingly dies of fright during a séance where she sees a vision of a Dunwich priest hanging himself in a church cemetery. New York City reporter Peter Bell investigates and learns that the priest's suicide has somehow opened a portal to Hell that must be sealed by All Saints Day, or else the dead will overtake humanity."
6434,10760,False,Sydney White,2007-09-21,1113,2.8266,"College freshman Sydney White arrives at Southern Atlantic University, determined to pledge her late mother's sorority. Unfortunately, she finds that the sisterhood has changed since her parent's day. Banished to a condemned house, Sydney joins forces with seven outcasts to take over the student government and win equal rights for nerd and noted alike."
6435,1285965,False,Dangerous Animals,2025-06-05,583,6.1319,"A savvy and free-spirited surfer is abducted by a shark-obsessed serial killer. Held captive on his boat, she must figure out how to escape before he carries out a ritualistic feeding to the sharks below."
6436,582883,False,Le Daim,2019-06-19,777,0.9425,"A man's obsession with owning the designer deerskin jacket of his dreams leads him to turn his back on his humdrum life in the suburbs, blow his life savings, and even turn him to crime."
6437,398929,False,Alibi.com,2017-02-15,1764,1.6113,"Greg founded a company called Alibi.com that creates any type of alibi. With his associate, Augustin, and Medhi his new employee, they devise unstoppable stratagems and stagings to cover their clients. But meeting Flo, a pretty blonde who hates men who lie, will complicate Greg's life, which begins by hiding the true nature of his activity. During the presentation to parents, Greg understands that Gérard, the father of Flo, is also one of their clients."
6438,199575,False,These Final Hours,2014-07-31,612,1.37,"What would you do on the last day on Earth?  With the end of the world only hours away, the self-absorbed James heads to the ultimate party-to-end-all-parties. On his way there, he saves the life of a young girl named Rose who is searching desperately for her missing father. This simple act sets James on a path to redemption."
6439,59678,False,Attack the Block,2011-05-12,2274,2.0911,A South London teen gang must team up with the other residents of their housing estate to protect the neighbourhood from a terrifying alien invasion.
6440,27586,False,The Runaways,2010-03-19,841,1.1128,"Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for The Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengali-like influence of impresario Kim Fowley, the band becomes a huge success."
6441,8512,False,Devil in a Blue Dress,1995-09-29,461,2.2667,"In late 1940s Los Angeles, Easy Rawlins is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright, a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet, who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head."
6442,2069,False,The Whole Nine Yards,2000-02-18,2072,3.0445,"After a mobster agrees to cooperate with an FBI investigation in order to stay out of prison, he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbours figure out his true identity and come knocking to see if he'd be up for one more hit—suburban style."
6443,1406,False,City Slickers,1991-06-07,865,2.4504,"Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned."
6444,359246,False,Hell House LLC,2015-10-16,633,2.7142,"Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened."
6445,14191,False,Aquamarine,2006-03-03,1584,3.2312,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard."
6446,6,False,Judgment Night,1993-10-15,377,1.8572,"Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives."
6447,396398,False,The Meyerowitz Stories (New and Selected),2017-10-13,1270,1.7704,An estranged family gathers together in New York for an event celebrating the artistic work of their father.
6448,12720,False,自殺サークル,2001-10-29,565,1.9442,"When the bizarre mass suicide of 54 high school girls throwing themselves in front of a subway train appears to instigate a string of suicides around the country, Detective Kuroda strives to find the answer, which isn't as simple as he had hoped."
6449,10961,False,Behind the Mask: The Rise of Leslie Vernon,2006-08-29,514,1.0378,"The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo, all the while deconstructing the conventions and archetypes of the horror genre for them."
6450,10806,False,In & Out,1997-09-10,745,1.9299,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.
6451,852096,False,We Have a Ghost,2023-02-24,686,3.1501,"After Kevin finds a ghost named Ernest haunting his new home, he becomes an overnight social media sensation. But when Kevin and Ernest go rogue to investigate the mystery of the latter's past, they become targets of the CIA."
6452,1825,False,Over the Top,1987-02-13,1863,3.9173,"Lincoln Hawk a hard-luck big-rig trucker takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship. Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law."
6453,559,False,Spider-Man 3,2007-05-01,15234,19.5871,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle."
6454,708336,False,Return of the Tooth Fairy,2020-06-15,856,0.3869,"The Tooth Fairy is back. 15 years after the events of the first movie, Corey, now grown up but mentally scarred has gone to a class reunion. However, the Tooth Fairy is back, and this time - You better have flossed properly."
6455,376866,False,Jackie,2016-12-02,2439,2.7717,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963."
6456,329263,False,Fack ju Göhte 2,2015-09-10,1014,0.7577,A rowdy teacher accompanies a class trip to Thailand to recover some diamonds accidentally sent there and restore the school's reputation.
6457,115290,False,Blue Lagoon: The Awakening,2012-06-16,1504,11.2478,Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.
6458,60175,False,Les sous-doués,1980-04-30,485,0.95,"The story centers around a graduating class of ""less-gifted"" students in a private Versailles high school. Only a miracle has brought the students this far along, and after a practical joke misfires and the whole school is dynamited, the students are in deep trouble. They have to present themselves in court for their punishment and it could not be worse: If they don't pass their high-school graduation exams, they go to prison!"
6459,974950,False,Emilia Pérez,2024-08-21,1963,6.3374,"Rita, an underrated lawyer working for a large law firm more interested in getting criminals out of jail than bringing them to justice, is hired by the leader of a criminal organization."
6460,845783,False,Baghead,2023-12-28,514,4.41,"Following the death of her estranged father, Iris learns she has inherited a run-down, centuries-old pub. She travels to Berlin to identify her father’s body and meet with The Solicitor to discuss the estate. Little does she know, when the deed is signed she will become inextricably tied to an unspeakable entity that resides in the pub’s basement – Baghead – a shape-shifting creature that can transform into the dead."
6461,553608,False,Cinderela Pop,2019-02-28,353,0.9113,"Cintia is modern princess, she's connected, decided and loves music. This ""pop"" princess used to live with their parents in a huge castle with a nice view to the city. Every night she looked through the window and watch the view dreaming with a prince she didn't met yet. But one day her castle crumbles with everything around her, after her parents divorce she went to live with her aunt and stops believing in love.  What she didn't knew was that there was a charming prince in her history, that wanted to break the ice around our modern day cinderella."
6462,10761,False,Made of Honor,2008-04-30,1802,3.3849,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her."
6463,639798,False,Malasaña 32,2020-01-17,696,1.1576,"Malasaña neighborhood, Madrid, Spain, 1976. While political turmoil ravages the streets all over the country, the Olmedo family arrives in the big city and settles into their new apartment. They soon discover that they are not the only ones roaming its corridors."
6464,374617,False,Imperium,2016-08-19,1491,2.385,"Nate Foster, a young, idealistic FBI agent, goes undercover to take down a radical white supremacy terrorist group. The bright up-and-coming analyst must confront the challenge of sticking to a new identity while maintaining his real principles as he navigates the dangerous underworld of white supremacy. Inspired by real events."
6465,339095,False,The Last Days of American Crime,2020-06-05,854,1.5816,"In the not-too-distant future, as a final response to crime and terrorism, the U.S. government plans to broadcast a signal that will make it impossible for anyone to knowingly break the law."
6466,39103,False,ドラゴンボールZ 激突!!100億パワーの戦士たち,1992-03-07,1103,2.8597,Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.
6467,11596,False,Wes Craven's New Nightmare,1994-10-13,1591,4.0067,A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather Langenkamp play the part of Nancy one last time and trap the evil trying to enter our world?
6468,2207,False,16 Blocks,2006-03-01,2103,2.4569,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there."
6469,884,False,Crash,1996-07-17,1351,6.4167,A car crash victim inexplicably finds himself aroused by car accidents and becomes involved with an underground subculture of like-minded souls.
6470,752623,False,The Lost City,2022-03-23,3996,10.4096,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her."
6471,648878,False,Eddington,2025-07-16,813,5.1441,"In May of 2020, a standoff between a small-town sheriff and mayor sparks a powder keg as neighbor is pitted against neighbor in Eddington, New Mexico."
6472,554230,False,The Lost Daughter,2021-12-15,1116,1.7855,A woman's seaside vacation takes a dark turn when her obsession with a young mother forces her to confront secrets from her past.
6473,49017,False,Dracula Untold,2014-10-01,6510,5.0577,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire, Dracula."
6474,38363,False,Fair Game,2010-05-20,859,3.7111,"A devoted wife and mother leads a secret life as a CIA agent until her husband’s article exposes a scandal, putting her identity and loved ones at risk. As her world crumbles, she must navigate the fallout of her double life."
6475,991,False,The Man Who Fell to Earth,1976-03-18,601,1.6912,"Thomas Jerome Newton is an alien who has come to Earth in search of water to save his home planet. Aided by lawyer Oliver Farnsworth, Thomas uses his knowledge of advanced technology to create profitable inventions. While developing a method to transport water, Thomas meets Mary-Lou, a quiet hotel clerk, and begins to fall in love with her. Just as he is ready to leave Earth, Thomas is intercepted by the U.S. government, and his entire plan is threatened."
6476,429733,False,Mayhem,2017-11-10,798,1.9209,A virus spreads through an office complex causing white collar workers to act out their worst impulses.
6477,369230,False,Loro chi?,2015-11-19,431,0.3858,"David loses his white collar job, his fiancée and his house after one night with con man Marcello. He tracks him down to exact revenge, but ends up becoming his disciple in order to win back everything."
6478,334298,False,捉妖记,2015-07-16,373,2.3181,Young monster kids try to make peace between the world of humans and the world of the monsters.
6479,309304,False,Grandma,2015-06-04,388,1.2968,"Self-described misanthrope Elle Reid has her protective bubble burst when her 18-year-old granddaughter, Sage, shows up needing help. The two of them go on a day-long journey that causes Elle to come to terms with her past and Sage to confront her future."
6480,50620,False,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,9384,12.8209,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."
6481,23963,False,Pontypool,2009-03-06,704,0.906,"When disc jockey Grant Mazzy reports to his basement radio station in the Canadian town of Pontypool, he thinks it's just another day at work. But when he hears reports of a virus that turns people into zombies, Mazzy barricades himself in the radio booth and tries to figure out a way to warn his listeners about the virus and its unlikely mode of transmission."
6482,8987,False,The River Wild,1994-09-30,958,2.4036,"Gail and Tom Hartman are struggling to stay together and decide to take a white-water rafting holiday adventure in Montana for their son Roarke's 10th birthday, only to meet up with a pair of mysterious men whose desperation grows, turning their vacation into a nightmare."
6483,1038263,False,Maria,2024-11-27,467,4.1056,"Maria Callas, the world's greatest opera singer, lives the last days of her life in 1970s Paris, as she confronts her identity and life."
6484,38542,False,The Disappearance of Alice Creed,2009-09-12,591,1.0771,A rich man's daughter is held captive in an abandoned apartment by two former convicts who abducted her and hold her ransom in exchange for her father's money.
6485,33365,False,Notte prima degli esami,2006-02-17,1083,0.5233,"Rome, 1989. On his last day of high school, Luca gets in trouble when he takes it all out on hated literature teacher Martinelli, only to discover he's going to be heading the examination board for his finals. During a summer of fruitless study, he falls in love with a girl he met once at a party, unaware that she's Martinelli's daughter. The latter, strangely enough, has just offered Luca to prepare with him..."
6486,11326,False,Tommy,1975-03-19,365,2.0848,"After a series of traumatic childhood events, a psychosomatically deaf, dumb and blind boy becomes a master pinball player and the object of a religious cult."
6487,10569,False,Small Time Crooks,2000-05-19,749,1.7926,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.
6488,682,False,The Man with the Golden Gun,1974-12-04,2279,4.2031,"Cool government operative James Bond searches for a stolen invention that can turn the sun's heat into a destructive weapon. He soon crosses paths with the menacing Francisco Scaramanga, a hitman so skilled he has a seven-figure working fee. Bond then joins forces with the swimsuit-clad Mary Goodnight, and together they track Scaramanga to a Thai tropical isle hideout where the killer-for-hire lures the slick spy into a deadly maze for a final duel."
6489,295693,False,The Boss Baby,2017-03-23,7464,2.6223,"A story about how a new baby's arrival impacts a family, told from the point of view of a delightfully unreliable narrator, a wildly imaginative 7 year old named Tim."
6490,79218,False,Ice Age: A Mammoth Christmas,2011-11-24,704,3.4332,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!"
6491,11172,False,Music and Lyrics,2007-02-09,1800,1.9641,"A washed-up '80s pop star gets a chance at a comeback when reigning pop diva Cora Corman invites him to write & record a duet with her, but there's a problem--Alex hasn't written a song in years; he's never written lyrics and he has to come up with a hit in a matter of days."
6492,10490,False,Drop Dead Gorgeous,1999-07-16,436,2.1739,"In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight."
6493,9843,False,Big Nothing,2006-12-01,476,1.9561,"A frustrated, unemployed teacher joins forces with a scammer and his girlfriend in a blackmailing scheme."
6494,6557,False,27 Dresses,2008-01-10,3424,6.8323,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.
6495,400,False,Things to Do in Denver When You're Dead,1995-12-01,431,2.2857,Five different criminals face imminent death after botching a job quite badly.
6496,395992,False,Life,2017-03-22,7930,5.2101,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected."
6497,72105,False,Ted,2012-06-29,13195,18.9663,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
6498,14001,False,Dead Silence,2007-03-16,2452,8.3322,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected."
6499,10081,False,The Principal,1987-09-18,311,1.3643,"Burglary. Drugs. Assault. Rape. The students at Brandel High are more than new Principal Rick Latimer bargained for. Gangs fight to control the school using knives - even guns - when they have to. When Latimer and the head of security try to clean up the school and stop the narcotics trade, they run up against a teenage mafia. A violent confrontation on the campus leads to a deadly showdown with the drug dealer's gang, and one last chance for Latimer to save his career... and his life."
6500,10081,False,The Principal,1987-09-18,311,1.3643,"Burglary. Drugs. Assault. Rape. The students at Brandel High are more than new Principal Rick Latimer bargained for. Gangs fight to control the school using knives - even guns - when they have to. When Latimer and the head of security try to clean up the school and stop the narcotics trade, they run up against a teenage mafia. A violent confrontation on the campus leads to a deadly showdown with the drug dealer's gang, and one last chance for Latimer to save his career... and his life."
